          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
   rocblas_wo_dt ,   SP ,  1100 ,    17 ,  1100 ,    2710.723557 ,       0.014449 ,       0.014749 ,   2.075771
   rocblas_wo_dt ,   SP ,  1200 ,    17 ,  1200 ,    3584.929803 ,       0.013187 ,       0.013254 ,   0.508046
   rocblas_wo_dt ,   SP ,  1300 ,    17 ,  1300 ,    3045.726127 ,       0.017719 ,       0.017970 ,   1.412809
   rocblas_wo_dt ,   SP ,  1400 ,    17 ,  1400 ,    2237.228442 ,       0.028829 ,       0.028894 ,   0.224946
   rocblas_wo_dt ,   SP ,  1500 ,    17 ,  1500 ,    2573.289331 ,       0.028669 ,       0.028787 ,   0.412488
   rocblas_wo_dt ,   SP ,  1600 ,    17 ,  1600 ,    2959.659842 ,       0.028301 ,       0.028563 ,   0.924998
   rocblas_wo_dt ,   SP ,  1700 ,    17 ,  1700 ,    3523.494922 ,       0.026031 ,       0.026579 ,   2.106613
   rocblas_wo_dt ,   SP ,  1800 ,    17 ,  1800 ,    3933.470699 ,       0.026710 ,       0.026951 ,   0.901544
   rocblas_wo_dt ,   SP ,  1900 ,    17 ,  1900 ,    3453.657954 ,       0.034220 ,       0.034490 ,   0.787292
   rocblas_wo_dt ,   SP ,  2000 ,    17 ,  2000 ,    4198.792576 ,       0.031009 ,       0.031431 ,   1.360910
   rocblas_wo_dt ,   SP ,  2100 ,    17 ,  2100 ,    3947.214388 ,       0.036628 ,       0.036840 ,   0.579314
   rocblas_wo_dt ,   SP ,  2200 ,    17 ,  2200 ,    4179.737929 ,       0.038061 ,       0.038199 ,   0.363317
   rocblas_wo_dt ,   SP ,  2300 ,    17 ,  2300 ,    4027.318593 ,       0.043111 ,       0.043340 ,   0.530915
   rocblas_wo_dt ,   SP ,  2400 ,    17 ,  2400 ,    4999.036792 ,       0.037630 ,       0.038018 ,   1.032757
   rocblas_wo_dt ,   SP ,  2500 ,    17 ,  2500 ,    4736.975799 ,       0.043299 ,       0.043521 ,   0.512086
   rocblas_wo_dt ,   SP ,  2600 ,    17 ,  2600 ,    5218.039643 ,       0.042560 ,       0.042701 ,   0.330514
   rocblas_wo_dt ,   SP ,  2700 ,    17 ,  2700 ,    5110.361525 ,       0.046699 ,       0.047061 ,   0.776025
   rocblas_wo_dt ,   SP ,  2800 ,    17 ,  2800 ,    5086.870498 ,       0.050528 ,       0.050819 ,   0.575662
   rocblas_wo_dt ,   SP ,  2900 ,    17 ,  2900 ,    5071.781937 ,       0.054491 ,       0.054679 ,   0.345657
   rocblas_wo_dt ,   SP ,  3000 ,    17 ,  3000 ,    3883.821892 ,       0.076292 ,       0.076461 ,   0.221882
   rocblas_wo_dt ,   SP ,   500 ,    18 ,   500 ,    1144.443517 ,       0.007601 ,       0.007639 ,   0.501882
   rocblas_wo_dt ,   SP ,   600 ,    18 ,   600 ,    1535.401288 ,       0.008149 ,       0.008199 ,   0.614394
   rocblas_wo_dt ,   SP ,   700 ,    18 ,   700 ,    1811.972368 ,       0.009370 ,       0.009451 ,   0.865140
   rocblas_wo_dt ,   SP ,   800 ,    18 ,   800 ,    2023.544096 ,       0.010428 ,       0.010540 ,   1.074531
   rocblas_wo_dt ,   SP ,   900 ,    18 ,   900 ,    2318.375737 ,       0.010400 ,       0.010540 ,   1.352591
   rocblas_wo_dt ,   SP ,  1000 ,    18 ,  1000 ,    2902.591159 ,       0.012030 ,       0.012059 ,   0.239803
   rocblas_wo_dt ,   SP ,  1100 ,    18 ,  1100 ,    2474.218158 ,       0.016937 ,       0.017102 ,   0.974113
   rocblas_wo_dt ,   SP ,  1200 ,    18 ,  1200 ,    3367.502017 ,       0.014810 ,       0.014970 ,   1.078592
   rocblas_wo_dt ,   SP ,  1300 ,    18 ,  1300 ,    3175.829756 ,       0.018170 ,       0.018299 ,   0.708568
   rocblas_wo_dt ,   SP ,  1400 ,    18 ,  1400 ,    2361.132991 ,       0.028879 ,       0.029050 ,   0.592766
   rocblas_wo_dt ,   SP ,  1500 ,    18 ,  1500 ,    2734.316112 ,       0.028574 ,       0.028778 ,   0.714238
   rocblas_wo_dt ,   SP ,  1600 ,    18 ,  1600 ,    3125.408851 ,       0.028386 ,       0.028668 ,   0.994465
   rocblas_wo_dt ,   SP ,  1700 ,    18 ,  1700 ,    3648.678945 ,       0.026650 ,       0.027502 ,   3.193774
   rocblas_wo_dt ,   SP ,  1800 ,    18 ,  1800 ,    4140.785717 ,       0.027061 ,       0.027261 ,   0.740088
   rocblas_wo_dt ,   SP ,  1900 ,    18 ,  1900 ,    3658.560900 ,       0.034299 ,       0.034480 ,   0.528291
   rocblas_wo_dt ,   SP ,  2000 ,    18 ,  2000 ,    4324.122188 ,       0.032060 ,       0.032401 ,   1.063434
   rocblas_wo_dt ,   SP ,  2100 ,    18 ,  2100 ,    4187.642095 ,       0.036650 ,       0.036860 ,   0.572469
   rocblas_wo_dt ,   SP ,  2200 ,    18 ,  2200 ,    4429.913403 ,       0.038030 ,       0.038218 ,   0.495267
   rocblas_wo_dt ,   SP ,  2300 ,    18 ,  2300 ,    4313.786531 ,       0.042651 ,       0.042930 ,   0.654033
   rocblas_wo_dt ,   SP ,  2400 ,    18 ,  2400 ,    5262.527803 ,       0.037649 ,       0.038438 ,   2.096131
   rocblas_wo_dt ,   SP ,  2500 ,    18 ,  2500 ,    4998.643275 ,       0.043361 ,       0.043759 ,   0.918238
   rocblas_wo_dt ,   SP ,  2600 ,    18 ,  2600 ,    5492.832660 ,       0.042930 ,       0.043049 ,   0.277685
   rocblas_wo_dt ,   SP ,  2700 ,    18 ,  2700 ,    5339.664045 ,       0.047469 ,       0.047750 ,   0.592667
   rocblas_wo_dt ,   SP ,  2800 ,    18 ,  2800 ,    5322.404964 ,       0.050859 ,       0.051608 ,   1.471967
   rocblas_wo_dt ,   SP ,  2900 ,    18 ,  2900 ,    5351.020684 ,       0.054731 ,       0.055020 ,   0.527095
   rocblas_wo_dt ,   SP ,  3000 ,    18 ,  3000 ,    4025.377381 ,       0.077651 ,       0.078270 ,   0.798305
   rocblas_wo_dt ,   SP ,   500 ,    19 ,   500 ,    1195.222583 ,       0.007708 ,       0.007730 ,   0.278379
   rocblas_wo_dt ,   SP ,   600 ,    19 ,   600 ,    1588.982180 ,       0.008349 ,       0.008380 ,   0.371216
   rocblas_wo_dt ,   SP ,   700 ,    19 ,   700 ,    1878.417977 ,       0.009551 ,       0.009651 ,   1.048427
   rocblas_wo_dt ,   SP ,   800 ,    19 ,   800 ,    2107.594636 ,       0.010679 ,       0.010800 ,   1.138647
   rocblas_wo_dt ,   SP ,   900 ,    19 ,   900 ,    2449.862684 ,       0.010281 ,       0.010750 ,   4.568645
   rocblas_wo_dt ,   SP ,  1000 ,    19 ,  1000 ,    3035.112924 ,       0.012165 ,       0.012182 ,   0.139150
   rocblas_wo_dt ,   SP ,  1100 ,    19 ,  1100 ,    2477.061792 ,       0.017240 ,       0.017881 ,   3.720094
   rocblas_wo_dt ,   SP ,  1200 ,    19 ,  1200 ,    2845.230435 ,       0.018414 ,       0.018718 ,   1.650827
   rocblas_wo_dt ,   SP ,  1300 ,    19 ,  1300 ,    3418.131023 ,       0.017800 ,       0.017979 ,   1.004554
   rocblas_wo_dt ,   SP ,  1400 ,    19 ,  1400 ,    2644.155633 ,       0.026782 ,       0.027359 ,   2.154366
   rocblas_wo_dt ,   SP ,  1500 ,    19 ,  1500 ,    3124.790908 ,       0.025451 ,       0.026500 ,   4.121780
   rocblas_wo_dt ,   SP ,  1600 ,    19 ,  1600 ,    3684.375568 ,       0.024469 ,       0.025630 ,   4.745201
   rocblas_wo_dt ,   SP ,  1700 ,    19 ,  1700 ,    3960.788451 ,       0.026429 ,       0.026979 ,   2.083897
   rocblas_wo_dt ,   SP ,  1800 ,    19 ,  1800 ,    4350.095417 ,       0.026939 ,       0.027220 ,   1.044340
   rocblas_wo_dt ,   SP ,  1900 ,    19 ,  1900 ,    3945.864312 ,       0.033689 ,       0.033801 ,   0.332626
   rocblas_wo_dt ,   SP ,  2000 ,    19 ,  2000 ,    4588.587073 ,       0.032098 ,       0.032248 ,   0.467949
   rocblas_wo_dt ,   SP ,  2100 ,    19 ,  2100 ,    4329.459058 ,       0.037320 ,       0.037529 ,   0.562193
   rocblas_wo_dt ,   SP ,  2200 ,    19 ,  2200 ,    4569.890586 ,       0.039020 ,       0.039189 ,   0.433826
   rocblas_wo_dt ,   SP ,  2300 ,    19 ,  2300 ,    4450.685089 ,       0.043480 ,       0.043919 ,   1.008938
   rocblas_wo_dt ,   SP ,  2400 ,    19 ,  2400 ,    5475.072423 ,       0.038590 ,       0.038900 ,   0.803163
   rocblas_wo_dt ,   SP ,  2500 ,    19 ,  2500 ,    5184.367418 ,       0.044379 ,       0.044558 ,   0.402923
   rocblas_wo_dt ,   SP ,  2600 ,    19 ,  2600 ,    5657.739562 ,       0.043931 ,       0.044150 ,   0.499294
   rocblas_wo_dt ,   SP ,  2700 ,    19 ,  2700 ,    5542.244105 ,       0.048149 ,       0.048790 ,   1.332013
   rocblas_wo_dt ,   SP ,  2800 ,    19 ,  2800 ,    5593.132627 ,       0.051448 ,       0.051799 ,   0.681218
   rocblas_wo_dt ,   SP ,  2900 ,    19 ,  2900 ,    5517.262730 ,       0.056059 ,       0.056369 ,   0.552886
   rocblas_wo_dt ,   SP ,  3000 ,    19 ,  3000 ,    4126.843494 ,       0.080152 ,       0.080760 ,   0.758522
   rocblas_wo_dt ,   SP ,   500 ,    20 ,   500 ,    1242.715938 ,       0.007799 ,       0.007839 ,   0.519719
   rocblas_wo_dt ,   SP ,   600 ,    20 ,   600 ,    1608.393058 ,       0.008531 ,       0.008571 ,   0.475126
   rocblas_wo_dt ,   SP ,   700 ,    20 ,   700 ,    1938.264204 ,       0.009789 ,       0.009859 ,   0.706284
   rocblas_wo_dt ,   SP ,   800 ,    20 ,   800 ,    2248.848271 ,       0.011010 ,       0.011101 ,   0.822867
   rocblas_wo_dt ,   SP ,   900 ,    20 ,   900 ,    2947.065768 ,       0.010691 ,       0.010719 ,   0.263152
   rocblas_wo_dt ,   SP ,  1000 ,    20 ,  1000 ,    3147.585875 ,       0.012361 ,       0.012393 ,   0.258458
   rocblas_wo_dt ,   SP ,  1100 ,    20 ,  1100 ,    2532.195171 ,       0.017650 ,       0.018029 ,   2.147778
   rocblas_wo_dt ,   SP ,  1200 ,    20 ,  1200 ,    3033.342741 ,       0.017312 ,       0.017979 ,   3.856218
   rocblas_wo_dt ,   SP ,  1300 ,    20 ,  1300 ,    3444.467391 ,       0.018609 ,       0.018890 ,   1.511851
   rocblas_wo_dt ,   SP ,  1400 ,    20 ,  1400 ,    2619.353092 ,       0.029032 ,       0.029189 ,   0.540367
   rocblas_wo_dt ,   SP ,  1500 ,    20 ,  1500 ,    3300.830489 ,       0.025530 ,       0.026309 ,   3.053792
   rocblas_wo_dt ,   SP ,  1600 ,    20 ,  1600 ,    4170.043358 ,       0.023589 ,       0.023808 ,   0.929856
   rocblas_wo_dt ,   SP ,  1700 ,    20 ,  1700 ,    4049.714418 ,       0.026801 ,       0.027809 ,   3.763011
   rocblas_wo_dt ,   SP ,  1800 ,    20 ,  1800 ,    4456.163459 ,       0.027509 ,       0.028450 ,   3.423470
   rocblas_wo_dt ,   SP ,  1900 ,    20 ,  1900 ,    4009.303343 ,       0.034881 ,       0.035081 ,   0.574163
   rocblas_wo_dt ,   SP ,  2000 ,    20 ,  2000 ,    4647.587164 ,       0.033369 ,       0.033550 ,   0.543012
   rocblas_wo_dt ,   SP ,  2100 ,    20 ,  2100 ,    4410.575414 ,       0.038800 ,       0.038950 ,   0.387121
   rocblas_wo_dt ,   SP ,  2200 ,    20 ,  2200 ,    4644.270703 ,       0.039902 ,       0.040638 ,   1.846319
   rocblas_wo_dt ,   SP ,  2300 ,    20 ,  2300 ,    4573.812091 ,       0.044808 ,       0.045140 ,   0.739598
   rocblas_wo_dt ,   SP ,  2400 ,    20 ,  2400 ,    5540.137685 ,       0.040412 ,       0.040541 ,   0.318584
   rocblas_wo_dt ,   SP ,  2500 ,    20 ,  2500 ,    5264.469218 ,       0.045750 ,       0.046291 ,   1.182969
   rocblas_wo_dt ,   SP ,  2600 ,    20 ,  2600 ,    5699.335431 ,       0.046029 ,       0.046220 ,   0.414379
   rocblas_wo_dt ,   SP ,  2700 ,    20 ,  2700 ,    5690.806844 ,       0.049450 ,       0.049920 ,   0.949810
   rocblas_wo_dt ,   SP ,  2800 ,    20 ,  2800 ,    5730.578814 ,       0.053129 ,       0.053310 ,   0.341052
   rocblas_wo_dt ,   SP ,  2900 ,    20 ,  2900 ,    5694.794103 ,       0.057361 ,       0.057530 ,   0.295108
   rocblas_wo_dt ,   SP ,  3000 ,    20 ,  3000 ,    4205.896776 ,       0.083292 ,       0.083411 ,   0.143123
   rocblas_wo_dt ,   SP ,   500 ,    21 ,   500 ,    1285.151903 ,       0.007911 ,       0.007980 ,   0.874021
   rocblas_wo_dt ,   SP ,   600 ,    21 ,   600 ,    1693.170945 ,       0.008681 ,       0.008709 ,   0.329580
   rocblas_wo_dt ,   SP ,   700 ,    21 ,   700 ,    1990.107495 ,       0.009999 ,       0.010099 ,   1.001431
   rocblas_wo_dt ,   SP ,   800 ,    21 ,   800 ,    2288.649718 ,       0.011289 ,       0.011342 ,   0.464625
   rocblas_wo_dt ,   SP ,   900 ,    21 ,   900 ,    2626.873239 ,       0.010650 ,       0.011101 ,   4.231028
   rocblas_wo_dt ,   SP ,  1000 ,    21 ,  1000 ,    3262.779725 ,       0.012535 ,       0.012554 ,   0.150259
   rocblas_wo_dt ,   SP ,  1100 ,    21 ,  1100 ,    2619.679309 ,       0.017879 ,       0.018399 ,   2.907054
   rocblas_wo_dt ,   SP ,  1200 ,    21 ,  1200 ,    3213.207383 ,       0.017500 ,       0.017838 ,   1.934605
   rocblas_wo_dt ,   SP ,  1300 ,    21 ,  1300 ,    3556.691615 ,       0.019028 ,       0.019171 ,   0.751786
   rocblas_wo_dt ,   SP ,  1400 ,    21 ,  1400 ,    2733.593229 ,       0.029035 ,       0.029429 ,   1.356522
   rocblas_wo_dt ,   SP ,  1500 ,    21 ,  1500 ,    3200.043426 ,       0.028664 ,       0.028814 ,   0.523181
   rocblas_wo_dt ,   SP ,  1600 ,    21 ,  1600 ,    4334.419141 ,       0.023789 ,       0.024102 ,   1.312888
   rocblas_wo_dt ,   SP ,  1700 ,    21 ,  1700 ,    4179.298576 ,       0.027318 ,       0.028300 ,   3.595741
   rocblas_wo_dt ,   SP ,  1800 ,    21 ,  1800 ,    4575.170660 ,       0.028191 ,       0.029099 ,   3.222260
   rocblas_wo_dt ,   SP ,  1900 ,    21 ,  1900 ,    4181.081229 ,       0.034561 ,       0.035460 ,   2.600718
   rocblas_wo_dt ,   SP ,  2000 ,    21 ,  2000 ,    4782.506957 ,       0.033791 ,       0.034289 ,   1.474635
   rocblas_wo_dt ,   SP ,  2100 ,    21 ,  2100 ,    4570.069433 ,       0.039320 ,       0.039520 ,   0.509338
   rocblas_wo_dt ,   SP ,  2200 ,    21 ,  2200 ,    4771.491368 ,       0.041389 ,       0.041521 ,   0.316820
   rocblas_wo_dt ,   SP ,  2300 ,    21 ,  2300 ,    4701.193435 ,       0.045731 ,       0.046101 ,   0.808091
   rocblas_wo_dt ,   SP ,  2400 ,    21 ,  2400 ,    5731.646460 ,       0.040910 ,       0.041151 ,   0.588612
   rocblas_wo_dt ,   SP ,  2500 ,    21 ,  2500 ,    5401.772368 ,       0.047221 ,       0.047400 ,   0.378673
   rocblas_wo_dt ,   SP ,  2600 ,    21 ,  2600 ,    5804.062367 ,       0.047479 ,       0.047731 ,   0.532289
   rocblas_wo_dt ,   SP ,  2700 ,    21 ,  2700 ,    5865.317555 ,       0.050471 ,       0.050972 ,   0.992017
   rocblas_wo_dt ,   SP ,  2800 ,    21 ,  2800 ,    5939.708916 ,       0.053430 ,       0.054119 ,   1.289603
   rocblas_wo_dt ,   SP ,  2900 ,    21 ,  2900 ,    5899.897892 ,       0.058210 ,       0.058420 ,   0.360434
   rocblas_wo_dt ,   SP ,  3000 ,    21 ,  3000 ,    4295.138911 ,       0.085731 ,       0.085869 ,   0.161299
   rocblas_wo_dt ,   SP ,   500 ,    22 ,   500 ,    1333.720588 ,       0.008039 ,       0.008051 ,   0.148280
   rocblas_wo_dt ,   SP ,   600 ,    22 ,   600 ,    1741.103935 ,       0.008860 ,       0.008888 ,   0.322928
   rocblas_wo_dt ,   SP ,   700 ,    22 ,   700 ,    2046.420846 ,       0.010219 ,       0.010300 ,   0.793280
   rocblas_wo_dt ,   SP ,   800 ,    22 ,   800 ,    2352.583696 ,       0.011580 ,       0.011630 ,   0.432366
   rocblas_wo_dt ,   SP ,   900 ,    22 ,   900 ,    2769.873875 ,       0.011129 ,       0.011230 ,   0.899743
   rocblas_wo_dt ,   SP ,  1000 ,    22 ,  1000 ,    3390.753031 ,       0.012605 ,       0.012687 ,   0.650665
   rocblas_wo_dt ,   SP ,  1100 ,    22 ,  1100 ,    2769.882552 ,       0.017960 ,       0.018330 ,   2.057613
   rocblas_wo_dt ,   SP ,  1200 ,    22 ,  1200 ,    3351.652884 ,       0.017660 ,       0.018048 ,   2.200621
   rocblas_wo_dt ,   SP ,  1300 ,    22 ,  1300 ,    3709.915316 ,       0.019140 ,       0.019400 ,   1.357748
   rocblas_wo_dt ,   SP ,  1400 ,    22 ,  1400 ,    2851.170849 ,       0.029301 ,       0.029577 ,   0.941431
   rocblas_wo_dt ,   SP ,  1500 ,    22 ,  1500 ,    3355.112774 ,       0.028658 ,       0.028818 ,   0.558232
   rocblas_wo_dt ,   SP ,  1600 ,    22 ,  1600 ,    3832.517458 ,       0.028595 ,       0.028750 ,   0.541956
   rocblas_wo_dt ,   SP ,  1700 ,    22 ,  1700 ,    4285.703664 ,       0.028021 ,       0.028901 ,   3.139624
   rocblas_wo_dt ,   SP ,  1800 ,    22 ,  1800 ,    4510.514883 ,       0.030360 ,       0.030911 ,   1.814041
   rocblas_wo_dt ,   SP ,  1900 ,    22 ,  1900 ,    4318.291608 ,       0.035560 ,       0.035911 ,   0.985585
   rocblas_wo_dt ,   SP ,  2000 ,    22 ,  2000 ,    4974.254896 ,       0.034301 ,       0.034561 ,   0.757628
   rocblas_wo_dt ,   SP ,  2100 ,    22 ,  2100 ,    4706.846451 ,       0.040090 ,       0.040231 ,   0.350877
   rocblas_wo_dt ,   SP ,  2200 ,    22 ,  2200 ,    4899.612273 ,       0.042210 ,       0.042422 ,   0.502711
   rocblas_wo_dt ,   SP ,  2300 ,    22 ,  2300 ,    4864.640257 ,       0.046439 ,       0.046749 ,   0.667420
   rocblas_wo_dt ,   SP ,  2400 ,    22 ,  2400 ,    5900.778764 ,       0.041749 ,       0.041981 ,   0.553938
   rocblas_wo_dt ,   SP ,  2500 ,    22 ,  2500 ,    5550.272721 ,       0.048170 ,       0.048420 ,   0.519699
   rocblas_wo_dt ,   SP ,  2600 ,    22 ,  2600 ,    5930.975486 ,       0.048778 ,       0.048978 ,   0.410577
   rocblas_wo_dt ,   SP ,  2700 ,    22 ,  2700 ,    6058.608897 ,       0.051310 ,       0.051720 ,   0.799219
   rocblas_wo_dt ,   SP ,  2800 ,    22 ,  2800 ,    6152.613432 ,       0.054541 ,       0.054760 ,   0.402168
   rocblas_wo_dt ,   SP ,  2900 ,    22 ,  2900 ,    6110.602854 ,       0.058968 ,       0.059168 ,   0.339627
   rocblas_wo_dt ,   SP ,  3000 ,    22 ,  3000 ,    4375.137308 ,       0.088270 ,       0.088451 ,   0.205278
   rocblas_wo_dt ,   SP ,   500 ,    23 ,   500 ,    1370.198099 ,       0.008171 ,       0.008209 ,   0.466881
   rocblas_wo_dt ,   SP ,   600 ,    23 ,   600 ,    1789.561882 ,       0.009029 ,       0.009041 ,   0.132031
   rocblas_wo_dt ,   SP ,   700 ,    23 ,   700 ,    2091.509326 ,       0.010431 ,       0.010540 ,   1.051429
   rocblas_wo_dt ,   SP ,   800 ,    23 ,   800 ,    2415.646373 ,       0.011859 ,       0.011890 ,   0.261359
   rocblas_wo_dt ,   SP ,   900 ,    23 ,   900 ,    2893.455310 ,       0.011199 ,       0.011270 ,   0.638706
   rocblas_wo_dt ,   SP ,  1000 ,    23 ,  1000 ,    3506.855832 ,       0.012792 ,       0.012837 ,   0.352257
   rocblas_wo_dt ,   SP ,  1100 ,    23 ,  1100 ,    2814.743204 ,       0.018170 ,       0.019031 ,   4.736911
   rocblas_wo_dt ,   SP ,  1200 ,    23 ,  1200 ,    3459.700963 ,       0.017951 ,       0.018351 ,   2.231372
   rocblas_wo_dt ,   SP ,  1300 ,    23 ,  1300 ,    3811.391409 ,       0.019629 ,       0.019760 ,   0.668043
   rocblas_wo_dt ,   SP ,  1400 ,    23 ,  1400 ,    2974.250363 ,       0.029482 ,       0.029663 ,   0.613795
   rocblas_wo_dt ,   SP ,  1500 ,    23 ,  1500 ,    3665.292777 ,       0.027299 ,       0.027549 ,   0.917031
   rocblas_wo_dt ,   SP ,  1600 ,    23 ,  1600 ,    4273.319326 ,       0.026660 ,       0.026889 ,   0.858523
   rocblas_wo_dt ,   SP ,  1700 ,    23 ,  1700 ,    4389.109346 ,       0.029209 ,       0.029490 ,   0.963187
   rocblas_wo_dt ,   SP ,  1800 ,    23 ,  1800 ,    4496.466528 ,       0.032110 ,       0.032411 ,   0.935551
   rocblas_wo_dt ,   SP ,  1900 ,    23 ,  1900 ,    4429.058658 ,       0.036190 ,       0.036688 ,   1.376902
   rocblas_wo_dt ,   SP ,  2000 ,    23 ,  2000 ,    5136.628314 ,       0.034769 ,       0.035050 ,   0.809161
   rocblas_wo_dt ,   SP ,  2100 ,    23 ,  2100 ,    4838.536409 ,       0.040121 ,       0.041032 ,   2.270026
   rocblas_wo_dt ,   SP ,  2200 ,    23 ,  2200 ,    5007.003889 ,       0.043309 ,       0.043452 ,   0.330306
   rocblas_wo_dt ,   SP ,  2300 ,    23 ,  2300 ,    5026.735934 ,       0.047069 ,       0.047381 ,   0.663560
   rocblas_wo_dt ,   SP ,  2400 ,    23 ,  2400 ,    6069.521360 ,       0.042391 ,       0.042670 ,   0.658043
   rocblas_wo_dt ,   SP ,  2500 ,    23 ,  2500 ,    5697.677674 ,       0.049150 ,       0.049310 ,   0.325006
   rocblas_wo_dt ,   SP ,  2600 ,    23 ,  2600 ,    6075.138134 ,       0.049748 ,       0.050042 ,   0.589476
   rocblas_wo_dt ,   SP ,  2700 ,    23 ,  2700 ,    6246.277024 ,       0.051579 ,       0.052550 ,   1.881298
   rocblas_wo_dt ,   SP ,  2800 ,    23 ,  2800 ,    6370.912827 ,       0.055082 ,       0.055370 ,   0.523741
   rocblas_wo_dt ,   SP ,  2900 ,    23 ,  2900 ,    6306.168281 ,       0.059760 ,       0.060022 ,   0.438859
   rocblas_wo_dt ,   SP ,  3000 ,    23 ,  3000 ,    4445.766162 ,       0.090940 ,       0.091109 ,   0.186142
   rocblas_wo_dt ,   SP ,   500 ,    24 ,   500 ,    1449.402100 ,       0.008070 ,       0.008099 ,   0.354505
   rocblas_wo_dt ,   SP ,   600 ,    24 ,   600 ,    1863.326927 ,       0.009038 ,       0.009060 ,   0.237404
   rocblas_wo_dt ,   SP ,   700 ,    24 ,   700 ,    2214.124723 ,       0.010321 ,       0.010400 ,   0.762301
   rocblas_wo_dt ,   SP ,   800 ,    24 ,   800 ,    2517.377918 ,       0.011909 ,       0.011940 ,   0.260260
   rocblas_wo_dt ,   SP ,   900 ,    24 ,   900 ,    3087.250404 ,       0.010591 ,       0.010788 ,   1.868528
   rocblas_wo_dt ,   SP ,  1000 ,    24 ,  1000 ,    3905.942680 ,       0.012009 ,       0.012031 ,   0.184637
   rocblas_wo_dt ,   SP ,  1100 ,    24 ,  1100 ,    4009.930734 ,       0.014034 ,       0.014192 ,   1.126344
   rocblas_wo_dt ,   SP ,  1200 ,    24 ,  1200 ,    3857.377928 ,       0.016949 ,       0.017240 ,   1.716134
   rocblas_wo_dt ,   SP ,  1300 ,    24 ,  1300 ,    4201.766594 ,       0.018339 ,       0.018671 ,   1.807072
   rocblas_wo_dt ,   SP ,  1400 ,    24 ,  1400 ,    3183.677046 ,       0.028725 ,       0.028962 ,   0.825026
   rocblas_wo_dt ,   SP ,  1500 ,    24 ,  1500 ,    3955.719743 ,       0.025108 ,       0.026209 ,   4.387048
   rocblas_wo_dt ,   SP ,  1600 ,    24 ,  1600 ,    5046.337004 ,       0.023258 ,       0.023510 ,   1.086622
   rocblas_wo_dt ,   SP ,  1700 ,    24 ,  1700 ,    4885.457927 ,       0.027030 ,       0.027702 ,   2.487431
   rocblas_wo_dt ,   SP ,  1800 ,    24 ,  1800 ,    5325.679181 ,       0.027928 ,       0.028450 ,   1.869558
   rocblas_wo_dt ,   SP ,  1900 ,    24 ,  1900 ,    4899.283388 ,       0.034440 ,       0.034618 ,   0.519211
   rocblas_wo_dt ,   SP ,  2000 ,    24 ,  2000 ,    5702.628261 ,       0.032589 ,       0.032971 ,   1.170532
   rocblas_wo_dt ,   SP ,  2100 ,    24 ,  2100 ,    5077.284423 ,       0.040679 ,       0.040779 ,   0.246161
   rocblas_wo_dt ,   SP ,  2200 ,    24 ,  2200 ,    5193.281368 ,       0.043650 ,       0.043750 ,   0.229408
   rocblas_wo_dt ,   SP ,  2300 ,    24 ,  2300 ,    5591.684792 ,       0.044188 ,       0.044410 ,   0.501781
   rocblas_wo_dt ,   SP ,  2400 ,    24 ,  2400 ,    6893.933211 ,       0.039029 ,       0.039270 ,   0.616982
   rocblas_wo_dt ,   SP ,  2500 ,    24 ,  2500 ,    6437.751932 ,       0.045400 ,       0.045629 ,   0.504149
   rocblas_wo_dt ,   SP ,  2600 ,    24 ,  2600 ,    7091.752529 ,       0.044520 ,       0.044808 ,   0.647994
   rocblas_wo_dt ,   SP ,  2700 ,    24 ,  2700 ,    6862.273384 ,       0.049770 ,       0.049882 ,   0.225150
   rocblas_wo_dt ,   SP ,  2800 ,    24 ,  2800 ,    6966.884934 ,       0.052669 ,       0.052891 ,   0.420986
   rocblas_wo_dt ,   SP ,  2900 ,    24 ,  2900 ,    6900.989657 ,       0.057061 ,       0.057240 ,   0.313375
   rocblas_wo_dt ,   SP ,  3000 ,    24 ,  3000 ,    4535.470513 ,       0.093100 ,       0.093219 ,   0.128044
   rocblas_wo_dt ,   SP ,   500 ,    25 ,   500 ,    1406.497976 ,       0.008678 ,       0.008700 ,   0.247253
   rocblas_wo_dt ,   SP ,   600 ,    25 ,   600 ,    1833.423562 ,       0.009570 ,       0.009611 ,   0.423518
   rocblas_wo_dt ,   SP ,   700 ,    25 ,   700 ,    2160.544816 ,       0.011010 ,       0.011110 ,   0.909485
   rocblas_wo_dt ,   SP ,   800 ,    25 ,   800 ,    2337.581085 ,       0.012772 ,       0.012870 ,   0.765354
   rocblas_wo_dt ,   SP ,   900 ,    25 ,   900 ,    3006.384108 ,       0.011210 ,       0.011399 ,   1.680136
   rocblas_wo_dt ,   SP ,  1000 ,    25 ,  1000 ,    3788.808122 ,       0.012894 ,       0.012936 ,   0.327287
   rocblas_wo_dt ,   SP ,  1100 ,    25 ,  1100 ,    3099.942421 ,       0.018220 ,       0.018730 ,   2.800314
   rocblas_wo_dt ,   SP ,  1200 ,    25 ,  1200 ,    3751.814061 ,       0.018132 ,       0.018330 ,   1.091387
   rocblas_wo_dt ,   SP ,  1300 ,    25 ,  1300 ,    4167.910738 ,       0.019500 ,       0.019670 ,   0.868077
   rocblas_wo_dt ,   SP ,  1400 ,    25 ,  1400 ,    3259.145783 ,       0.029253 ,       0.029478 ,   0.768566
