          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
         rocblas ,   SP ,  1100 ,    19 ,  1100 ,      44.762131 ,       0.992799 ,       1.000018 ,   0.727168
         rocblas ,   SP ,  1200 ,    19 ,  1200 ,      53.186906 ,       0.996680 ,       1.000023 ,   0.335376
         rocblas ,   SP ,  1300 ,    19 ,  1300 ,      62.170866 ,       0.984583 ,       1.000061 ,   1.572050
         rocblas ,   SP ,  1400 ,    19 ,  1400 ,      63.714121 ,       1.127977 ,       1.137919 ,   0.881406
         rocblas ,   SP ,  1500 ,    19 ,  1500 ,      68.907044 ,       1.187978 ,       1.203160 ,   1.278012
         rocblas ,   SP ,  1600 ,    19 ,  1600 ,      62.982374 ,       1.496282 ,       1.500101 ,   0.255264
         rocblas ,   SP ,  1700 ,    19 ,  1700 ,      71.139720 ,       1.498117 ,       1.500158 ,   0.136229
         rocblas ,   SP ,  1800 ,    19 ,  1800 ,      76.351080 ,       1.560960 ,       1.569142 ,   0.524198
         rocblas ,   SP ,  1900 ,    19 ,  1900 ,      70.000418 ,       1.870999 ,       1.900158 ,   1.558450
         rocblas ,   SP ,  2000 ,    19 ,  2000 ,      73.908219 ,       1.991482 ,       2.000041 ,   0.429792
         rocblas ,   SP ,  2100 ,    19 ,  2100 ,      79.741594 ,       2.006140 ,       2.042699 ,   1.822361
         rocblas ,   SP ,  2200 ,    19 ,  2200 ,      81.665592 ,       2.172999 ,       2.186818 ,   0.635929
         rocblas ,   SP ,  2300 ,    19 ,  2300 ,      84.086179 ,       2.304101 ,       2.326140 ,   0.956530
         rocblas ,   SP ,  2400 ,    19 ,  2400 ,      81.314129 ,       2.602859 ,       2.619863 ,   0.653282
         rocblas ,   SP ,  2500 ,    19 ,  2500 ,      82.071421 ,       2.789621 ,       2.810535 ,   0.749710
         rocblas ,   SP ,  2600 ,    19 ,  2600 ,      83.169214 ,       2.991962 ,       3.000503 ,   0.285437
         rocblas ,   SP ,  2700 ,    19 ,  2700 ,      86.195301 ,       3.110361 ,       3.126082 ,   0.505450
         rocblas ,   SP ,  2800 ,    19 ,  2800 ,      84.685339 ,       3.390918 ,       3.418322 ,   0.808154
         rocblas ,   SP ,  2900 ,    19 ,  2900 ,      88.360740 ,       3.496261 ,       3.505578 ,   0.266496
         rocblas ,   SP ,  3000 ,    19 ,  3000 ,      88.529888 ,       3.721337 ,       3.746958 ,   0.688475
         rocblas ,   SP ,   500 ,    20 ,   500 ,      54.715801 ,       0.173649 ,       0.174616 ,   0.556627
         rocblas ,   SP ,   600 ,    20 ,   600 ,      38.726062 ,       0.360690 ,       0.362348 ,   0.459780
         rocblas ,   SP ,   700 ,    20 ,   700 ,      43.000792 ,       0.443279 ,       0.443918 ,   0.144068
         rocblas ,   SP ,   800 ,    20 ,   800 ,      48.147855 ,       0.504338 ,       0.513751 ,   1.866307
         rocblas ,   SP ,   900 ,    20 ,   900 ,      44.336894 ,       0.680699 ,       0.713390 ,   4.802621
         rocblas ,   SP ,  1000 ,    20 ,  1000 ,      39.001384 ,       0.997863 ,       0.999961 ,   0.210258
         rocblas ,   SP ,  1100 ,    20 ,  1100 ,      47.177413 ,       0.993676 ,       1.000037 ,   0.640149
         rocblas ,   SP ,  1200 ,    20 ,  1200 ,      55.619409 ,       0.989943 ,       1.000142 ,   1.030317
         rocblas ,   SP ,  1300 ,    20 ,  1300 ,      65.751645 ,       0.996618 ,       1.000018 ,   0.341139
         rocblas ,   SP ,  1400 ,    20 ,  1400 ,      67.653455 ,       1.107702 ,       1.117539 ,   0.888068
         rocblas ,   SP ,  1500 ,    20 ,  1500 ,      72.372778 ,       1.198778 ,       1.206317 ,   0.628873
         rocblas ,   SP ,  1600 ,    20 ,  1600 ,      66.376806 ,       1.499724 ,       1.500063 ,   0.022574
         rocblas ,   SP ,  1700 ,    20 ,  1700 ,      74.941981 ,       1.497521 ,       1.500177 ,   0.177359
         rocblas ,   SP ,  1800 ,    20 ,  1800 ,      80.858024 ,       1.543279 ,       1.558480 ,   0.985018
         rocblas ,   SP ,  1900 ,    20 ,  1900 ,      72.409946 ,       1.871662 ,       1.940422 ,   3.673736
         rocblas ,   SP ,  2000 ,    20 ,  2000 ,      77.757610 ,       1.988559 ,       2.000117 ,   0.581252
         rocblas ,   SP ,  2100 ,    20 ,  2100 ,      83.862010 ,       2.032843 ,       2.047944 ,   0.742873
         rocblas ,   SP ,  2200 ,    20 ,  2200 ,      86.085865 ,       2.172837 ,       2.187238 ,   0.662750
         rocblas ,   SP ,  2300 ,    20 ,  2300 ,      88.679684 ,       2.313080 ,       2.320781 ,   0.332929
         rocblas ,   SP ,  2400 ,    20 ,  2400 ,      84.111326 ,       2.645202 ,       2.660117 ,   0.563869
         rocblas ,   SP ,  2500 ,    20 ,  2500 ,      86.523763 ,       2.804661 ,       2.814960 ,   0.367235
         rocblas ,   SP ,  2600 ,    20 ,  2600 ,      87.013573 ,       2.997618 ,       3.003683 ,   0.202340
         rocblas ,   SP ,  2700 ,    20 ,  2700 ,      89.764826 ,       3.114662 ,       3.150601 ,   1.153872
         rocblas ,   SP ,  2800 ,    20 ,  2800 ,      88.827551 ,       3.424058 ,       3.436584 ,   0.365838
         rocblas ,   SP ,  2900 ,    20 ,  2900 ,      93.666175 ,       3.493719 ,       3.497796 ,   0.116694
         rocblas ,   SP ,  3000 ,    20 ,  3000 ,      92.567578 ,       3.773160 ,       3.786340 ,   0.349303
         rocblas ,   SP ,   500 ,    21 ,   500 ,      56.611351 ,       0.174195 ,       0.178226 ,   2.314064
         rocblas ,   SP ,   600 ,    21 ,   600 ,      40.565113 ,       0.361584 ,       0.363593 ,   0.555701
         rocblas ,   SP ,   700 ,    21 ,   700 ,      44.783435 ,       0.446314 ,       0.447043 ,   0.163311
         rocblas ,   SP ,   800 ,    21 ,   800 ,      50.894991 ,       0.504728 ,       0.516517 ,   2.335685
         rocblas ,   SP ,   900 ,    21 ,   900 ,      45.734212 ,       0.713103 ,       0.720529 ,   1.041370
         rocblas ,   SP ,  1000 ,    21 ,  1000 ,      40.994724 ,       0.999861 ,       1.000023 ,   0.016215
         rocblas ,   SP ,  1100 ,    21 ,  1100 ,      49.620905 ,       0.996761 ,       1.000004 ,   0.325303
         rocblas ,   SP ,  1200 ,    21 ,  1200 ,      59.040755 ,       0.997262 ,       1.000018 ,   0.276369
         rocblas ,   SP ,  1300 ,    21 ,  1300 ,      69.082624 ,       0.993662 ,       1.000080 ,   0.645917
         rocblas ,   SP ,  1400 ,    21 ,  1400 ,      70.313902 ,       1.131558 ,       1.138883 ,   0.647268
         rocblas ,   SP ,  1500 ,    21 ,  1500 ,      75.904605 ,       1.192360 ,       1.207199 ,   1.244521
         rocblas ,   SP ,  1600 ,    21 ,  1600 ,      71.280928 ,       1.433358 ,       1.472921 ,   2.760174
         rocblas ,   SP ,  1700 ,    21 ,  1700 ,      78.447189 ,       1.496243 ,       1.500239 ,   0.267062
         rocblas ,   SP ,  1800 ,    21 ,  1800 ,      84.317103 ,       1.553798 ,       1.567583 ,   0.887204
         rocblas ,   SP ,  1900 ,    21 ,  1900 ,      75.673838 ,       1.908741 ,       1.956859 ,   2.520910
         rocblas ,   SP ,  2000 ,    21 ,  2000 ,      81.912248 ,       1.988759 ,       2.000079 ,   0.569205
         rocblas ,   SP ,  2100 ,    21 ,  2100 ,      88.055312 ,       2.028861 ,       2.048721 ,   0.978887
         rocblas ,   SP ,  2200 ,    21 ,  2200 ,      91.711662 ,       2.143302 ,       2.165585 ,   1.039639
         rocblas ,   SP ,  2300 ,    21 ,  2300 ,      92.730558 ,       2.330780 ,       2.334142 ,   0.144231
         rocblas ,   SP ,  2400 ,    21 ,  2400 ,      88.695602 ,       2.643380 ,       2.654462 ,   0.419224
         rocblas ,   SP ,  2500 ,    21 ,  2500 ,      90.982973 ,       2.803741 ,       2.814178 ,   0.372287
         rocblas ,   SP ,  2600 ,    21 ,  2600 ,      91.523131 ,       2.997460 ,       3.022299 ,   0.828650
         rocblas ,   SP ,  2700 ,    21 ,  2700 ,      94.376785 ,       3.156018 ,       3.163157 ,   0.226179
         rocblas ,   SP ,  2800 ,    21 ,  2800 ,      94.160225 ,       3.383842 ,       3.400440 ,   0.490528
         rocblas ,   SP ,  2900 ,    21 ,  2900 ,      98.073215 ,       3.495884 ,       3.504496 ,   0.246338
         rocblas ,   SP ,  3000 ,    21 ,  3000 ,      99.115760 ,       3.697019 ,       3.713541 ,   0.446912
         rocblas ,   SP ,   500 ,    22 ,   500 ,      57.108767 ,       0.184338 ,       0.184871 ,   0.289677
         rocblas ,   SP ,   600 ,    22 ,   600 ,      43.192469 ,       0.356587 ,       0.357560 ,   0.272968
         rocblas ,   SP ,   700 ,    22 ,   700 ,      46.724985 ,       0.449336 ,       0.450097 ,   0.169414
         rocblas ,   SP ,   800 ,    22 ,   800 ,      53.576828 ,       0.504785 ,       0.514319 ,   1.888826
         rocblas ,   SP ,   900 ,    22 ,   900 ,      44.742632 ,       0.726514 ,       0.776435 ,   6.871257
         rocblas ,   SP ,  1000 ,    22 ,  1000 ,      43.003702 ,       0.994840 ,       1.000042 ,   0.522928
         rocblas ,   SP ,  1100 ,    22 ,  1100 ,      52.037663 ,       0.996981 ,       0.999999 ,   0.302752
         rocblas ,   SP ,  1200 ,    22 ,  1200 ,      61.884470 ,       0.997663 ,       1.000023 ,   0.236587
         rocblas ,   SP ,  1300 ,    22 ,  1300 ,      72.402358 ,       0.991483 ,       1.000018 ,   0.860871
         rocblas ,   SP ,  1400 ,    22 ,  1400 ,      74.620531 ,       1.122780 ,       1.129198 ,   0.571637
         rocblas ,   SP ,  1500 ,    22 ,  1500 ,      79.640404 ,       1.199484 ,       1.203880 ,   0.366528
         rocblas ,   SP ,  1600 ,    22 ,  1600 ,      74.364236 ,       1.446638 ,       1.480517 ,   2.341932
         rocblas ,   SP ,  1700 ,    22 ,  1700 ,      82.596377 ,       1.497660 ,       1.500039 ,   0.158876
         rocblas ,   SP ,  1800 ,    22 ,  1800 ,      88.546141 ,       1.559463 ,       1.565657 ,   0.397195
         rocblas ,   SP ,  1900 ,    22 ,  1900 ,      77.733944 ,       1.939902 ,       2.000003 ,   3.098123
         rocblas ,   SP ,  2000 ,    22 ,  2000 ,      85.706232 ,       1.989040 ,       2.002139 ,   0.658545
         rocblas ,   SP ,  2100 ,    22 ,  2100 ,      92.061681 ,       2.026901 ,       2.049222 ,   1.101225
         rocblas ,   SP ,  2200 ,    22 ,  2200 ,      96.048242 ,       2.153020 ,       2.165122 ,   0.562100
         rocblas ,   SP ,  2300 ,    22 ,  2300 ,      97.209853 ,       2.330117 ,       2.333999 ,   0.166578
         rocblas ,   SP ,  2400 ,    22 ,  2400 ,      93.927528 ,       2.606616 ,       2.635059 ,   1.091198
         rocblas ,   SP ,  2500 ,    22 ,  2500 ,      95.528356 ,       2.786560 ,       2.809877 ,   0.836779
         rocblas ,   SP ,  2600 ,    22 ,  2600 ,      96.137786 ,       2.997322 ,       3.018842 ,   0.717963
         rocblas ,   SP ,  2700 ,    22 ,  2700 ,      99.615223 ,       3.122678 ,       3.135977 ,   0.425884
         rocblas ,   SP ,  2800 ,    22 ,  2800 ,     100.311337 ,       3.338037 ,       3.350244 ,   0.365695
         rocblas ,   SP ,  2900 ,    22 ,  2900 ,     102.892688 ,       3.489542 ,       3.500538 ,   0.315109
         rocblas ,   SP ,  3000 ,    22 ,  3000 ,     102.964099 ,       3.738360 ,       3.747764 ,   0.251534
         rocblas ,   SP ,   500 ,    23 ,   500 ,      62.154175 ,       0.176266 ,       0.177230 ,   0.546970
         rocblas ,   SP ,   600 ,    23 ,   600 ,      45.149796 ,       0.356590 ,       0.357327 ,   0.206696
         rocblas ,   SP ,   700 ,    23 ,   700 ,      49.365865 ,       0.445603 ,       0.446085 ,   0.108156
         rocblas ,   SP ,   800 ,    23 ,   800 ,      55.735617 ,       0.504662 ,       0.516071 ,   2.260801
         rocblas ,   SP ,   900 ,    23 ,   900 ,      50.526252 ,       0.695397 ,       0.714309 ,   2.719627
         rocblas ,   SP ,  1000 ,    23 ,  1000 ,      44.986576 ,       0.999780 ,       1.000042 ,   0.026232
         rocblas ,   SP ,  1100 ,    23 ,  1100 ,      54.443294 ,       0.994301 ,       1.000037 ,   0.576923
         rocblas ,   SP ,  1200 ,    23 ,  1200 ,      64.358671 ,       0.992422 ,       1.000042 ,   0.767804
         rocblas ,   SP ,  1300 ,    23 ,  1300 ,      75.469411 ,       0.991096 ,       1.000080 ,   0.906432
         rocblas ,   SP ,  1400 ,    23 ,  1400 ,      77.533328 ,       1.121922 ,       1.135163 ,   1.180276
         rocblas ,   SP ,  1500 ,    23 ,  1500 ,      84.053003 ,       1.199098 ,       1.200643 ,   0.128843
         rocblas ,   SP ,  1600 ,    23 ,  1600 ,      76.292695 ,       1.497779 ,       1.500397 ,   0.174781
         rocblas ,   SP ,  1700 ,    23 ,  1700 ,      86.641744 ,       1.496444 ,       1.500077 ,   0.242809
         rocblas ,   SP ,  1800 ,    23 ,  1800 ,      93.170299 ,       1.552696 ,       1.562943 ,   0.659964
         rocblas ,   SP ,  1900 ,    23 ,  1900 ,      82.255909 ,       1.921058 ,       1.980257 ,   3.081601
         rocblas ,   SP ,  2000 ,    23 ,  2000 ,      89.746009 ,       1.990943 ,       2.000122 ,   0.461044
         rocblas ,   SP ,  2100 ,    23 ,  2100 ,      96.632799 ,       2.038741 ,       2.049003 ,   0.503327
         rocblas ,   SP ,  2200 ,    23 ,  2200 ,      98.795055 ,       2.195277 ,       2.200103 ,   0.219817
         rocblas ,   SP ,  2300 ,    23 ,  2300 ,     101.668326 ,       2.290897 ,       2.341218 ,   2.196547
         rocblas ,   SP ,  2400 ,    23 ,  2400 ,      97.584433 ,       2.638941 ,       2.658420 ,   0.738129
         rocblas ,   SP ,  2500 ,    23 ,  2500 ,     100.111059 ,       2.775040 ,       2.803321 ,   1.019128
         rocblas ,   SP ,  2600 ,    23 ,  2600 ,     101.416410 ,       2.990642 ,       2.999840 ,   0.307566
         rocblas ,   SP ,  2700 ,    23 ,  2700 ,     103.992460 ,       3.123097 ,       3.137422 ,   0.458653
         rocblas ,   SP ,  2800 ,    23 ,  2800 ,     103.544553 ,       3.381758 ,       3.399677 ,   0.529888
         rocblas ,   SP ,  2900 ,    23 ,  2900 ,     107.852652 ,       3.496099 ,       3.501258 ,   0.147575
         rocblas ,   SP ,  3000 ,    23 ,  3000 ,     106.218053 ,       3.800921 ,       3.808823 ,   0.207876
         rocblas ,   SP ,   500 ,    24 ,   500 ,      64.092647 ,       0.176284 ,       0.180998 ,   2.674270
         rocblas ,   SP ,   600 ,    24 ,   600 ,      47.033861 ,       0.358269 ,       0.359354 ,   0.302899
         rocblas ,   SP ,   700 ,    24 ,   700 ,      40.392161 ,       0.521478 ,       0.560704 ,   7.522039
         rocblas ,   SP ,   800 ,    24 ,   800 ,      58.609011 ,       0.504235 ,       0.508700 ,   0.885506
         rocblas ,   SP ,   900 ,    24 ,   900 ,      52.124411 ,       0.694398 ,       0.730066 ,   5.136556
         rocblas ,   SP ,  1000 ,    24 ,  1000 ,      46.993617 ,       0.998859 ,       0.999980 ,   0.112185
         rocblas ,   SP ,  1100 ,    24 ,  1100 ,      56.858190 ,       0.993900 ,       1.000023 ,   0.616016
         rocblas ,   SP ,  1200 ,    24 ,  1200 ,      67.689130 ,       0.995584 ,       1.000018 ,   0.445426
         rocblas ,   SP ,  1300 ,    24 ,  1300 ,      79.437875 ,       0.993562 ,       1.000023 ,   0.650301
         rocblas ,   SP ,  1400 ,    24 ,  1400 ,      81.993859 ,       1.107860 ,       1.118083 ,   0.922805
         rocblas ,   SP ,  1500 ,    24 ,  1500 ,      87.656860 ,       1.198840 ,       1.201921 ,   0.256946
         rocblas ,   SP ,  1600 ,    24 ,  1600 ,      80.119419 ,       1.494379 ,       1.500082 ,   0.381628
         rocblas ,   SP ,  1700 ,    24 ,  1700 ,      90.557954 ,       1.497521 ,       1.500039 ,   0.168124
         rocblas ,   SP ,  1800 ,    24 ,  1800 ,      96.345527 ,       1.554842 ,       1.576242 ,   1.376375
         rocblas ,   SP ,  1900 ,    24 ,  1900 ,      85.042915 ,       1.940222 ,       1.999898 ,   3.075740
         rocblas ,   SP ,  2000 ,    24 ,  2000 ,      93.702139 ,       1.998019 ,       2.000122 ,   0.105247
         rocblas ,   SP ,  2100 ,    24 ,  2100 ,     100.186613 ,       2.035799 ,       2.065320 ,   1.450094
         rocblas ,   SP ,  2200 ,    24 ,  2200 ,     103.003808 ,       2.187161 ,       2.198882 ,   0.535884
         rocblas ,   SP ,  2300 ,    24 ,  2300 ,     106.430500 ,       2.316642 ,       2.329440 ,   0.552451
         rocblas ,   SP ,  2400 ,    24 ,  2400 ,     101.031586 ,       2.653422 ,       2.667418 ,   0.527438
         rocblas ,   SP ,  2500 ,    24 ,  2500 ,     103.897139 ,       2.810378 ,       2.822480 ,   0.430623
         rocblas ,   SP ,  2600 ,    24 ,  2600 ,     105.083466 ,       2.996898 ,       3.019099 ,   0.740817
         rocblas ,   SP ,  2700 ,    24 ,  2700 ,     107.294443 ,       3.156700 ,       3.177962 ,   0.673557
         rocblas ,   SP ,  2800 ,    24 ,  2800 ,     108.697424 ,       3.375440 ,       3.382778 ,   0.217409
         rocblas ,   SP ,  2900 ,    24 ,  2900 ,     112.463804 ,       3.496261 ,       3.501801 ,   0.158479
         rocblas ,   SP ,  3000 ,    24 ,  3000 ,     110.920395 ,       3.796520 ,       3.811040 ,   0.382447
         rocblas ,   SP ,   500 ,    25 ,   500 ,      67.369338 ,       0.177059 ,       0.177846 ,   0.444222
         rocblas ,   SP ,   600 ,    25 ,   600 ,      49.066311 ,       0.358097 ,       0.358390 ,   0.081702
         rocblas ,   SP ,   700 ,    25 ,   700 ,      43.615723 ,       0.515997 ,       0.543571 ,   5.343991
         rocblas ,   SP ,   800 ,    25 ,   800 ,      60.114048 ,       0.504249 ,       0.519136 ,   2.952347
         rocblas ,   SP ,   900 ,    25 ,   900 ,      53.628993 ,       0.712104 ,       0.742530 ,   4.272751
         rocblas ,   SP ,  1000 ,    25 ,  1000 ,      49.002453 ,       0.997839 ,       1.000018 ,   0.218387
         rocblas ,   SP ,  1100 ,    25 ,  1100 ,      59.295586 ,       0.995879 ,       0.999999 ,   0.413692
         rocblas ,   SP ,  1200 ,    25 ,  1200 ,      70.510818 ,       0.996842 ,       1.000023 ,   0.319058
         rocblas ,   SP ,  1300 ,    25 ,  1300 ,      82.814298 ,       0.996618 ,       1.000037 ,   0.343052
         rocblas ,   SP ,  1400 ,    25 ,  1400 ,      85.555853 ,       1.109037 ,       1.121097 ,   1.087358
         rocblas ,   SP ,  1500 ,    25 ,  1500 ,      91.271978 ,       1.199937 ,       1.203680 ,   0.311947
         rocblas ,   SP ,  1600 ,    25 ,  1600 ,      83.588288 ,       1.493678 ,       1.500001 ,   0.423308
         rocblas ,   SP ,  1700 ,    25 ,  1700 ,      93.982365 ,       1.496062 ,       1.500320 ,   0.284624
         rocblas ,   SP ,  1800 ,    25 ,  1800 ,      98.834102 ,       1.570182 ,       1.608176 ,   2.419744
         rocblas ,   SP ,  1900 ,    25 ,  1900 ,      88.337554 ,       1.980858 ,       2.000060 ,   0.969390
         rocblas ,   SP ,  2000 ,    25 ,  2000 ,      97.743383 ,       1.999879 ,       2.000122 ,   0.012160
         rocblas ,   SP ,  2100 ,    25 ,  2100 ,     105.343628 ,       2.034540 ,       2.046604 ,   0.592959
         rocblas ,   SP ,  2200 ,    25 ,  2200 ,     108.540693 ,       2.172503 ,       2.180939 ,   0.388273
         rocblas ,   SP ,  2300 ,    25 ,  2300 ,     110.352850 ,       2.335100 ,       2.347083 ,   0.513165
         rocblas ,   SP ,  2400 ,    25 ,  2400 ,     105.313624 ,       2.663779 ,       2.671461 ,   0.288381
         rocblas ,   SP ,  2500 ,    25 ,  2500 ,     108.507051 ,       2.806177 ,       2.818599 ,   0.442652
         rocblas ,   SP ,  2600 ,    25 ,  2600 ,     109.868943 ,       2.995801 ,       3.000679 ,   0.162829
         rocblas ,   SP ,  2700 ,    25 ,  2700 ,     111.793082 ,       3.163524 ,       3.177080 ,   0.428525
         rocblas ,   SP ,  2800 ,    25 ,  2800 ,     113.193366 ,       3.376617 ,       3.387737 ,   0.329319
         rocblas ,   SP ,  2900 ,    25 ,  2900 ,     117.071563 ,       3.497820 ,       3.506141 ,   0.237886
         rocblas ,   SP ,  3000 ,    25 ,  3000 ,     116.866057 ,       3.748403 ,       3.760581 ,   0.324896
         rocblas ,   SP ,   500 ,    26 ,   500 ,      70.299261 ,       0.176920 ,       0.177804 ,   0.499795
         rocblas ,   SP ,   600 ,    26 ,   600 ,      50.414841 ,       0.363309 ,       0.364106 ,   0.219328
         rocblas ,   SP ,   700 ,    26 ,   700 ,      42.849597 ,       0.562699 ,       0.583997 ,   3.784897
         rocblas ,   SP ,   800 ,    26 ,   800 ,      62.637613 ,       0.504356 ,       0.513577 ,   1.828290
         rocblas ,   SP ,   900 ,    26 ,   900 ,      55.729046 ,       0.710295 ,       0.742220 ,   4.494657
         rocblas ,   SP ,  1000 ,    26 ,  1000 ,      51.010708 ,       0.997796 ,       0.999999 ,   0.220785
         rocblas ,   SP ,  1100 ,    26 ,  1100 ,      61.723123 ,       0.996618 ,       0.999999 ,   0.339225
         rocblas ,   SP ,  1200 ,    26 ,  1200 ,      73.412991 ,       0.998158 ,       0.999999 ,   0.184399
         rocblas ,   SP ,  1300 ,    26 ,  1300 ,      86.200347 ,       0.996699 ,       1.000018 ,   0.332978
         rocblas ,   SP ,  1400 ,    26 ,  1400 ,      87.060635 ,       1.119099 ,       1.143780 ,   2.205444
         rocblas ,   SP ,  1500 ,    26 ,  1500 ,      94.046616 ,       1.197877 ,       1.217580 ,   1.644819
         rocblas ,   SP ,  1600 ,    26 ,  1600 ,      86.704171 ,       1.486959 ,       1.500058 ,   0.880906
         rocblas ,   SP ,  1700 ,    26 ,  1700 ,      96.449329 ,       1.499119 ,       1.527081 ,   1.865211
         rocblas ,   SP ,  1800 ,    26 ,  1800 ,     104.503163 ,       1.573081 ,       1.579180 ,   0.387694
         rocblas ,   SP ,  1900 ,    26 ,  1900 ,      92.052080 ,       1.984482 ,       2.000022 ,   0.783082
         rocblas ,   SP ,  2000 ,    26 ,  2000 ,     101.981052 ,       1.990657 ,       1.999960 ,   0.467338
         rocblas ,   SP ,  2100 ,    26 ,  2100 ,     108.759368 ,       2.058363 ,       2.065701 ,   0.356522
         rocblas ,   SP ,  2200 ,    26 ,  2200 ,     112.232682 ,       2.180443 ,       2.197080 ,   0.763003
         rocblas ,   SP ,  2300 ,    26 ,  2300 ,     114.487930 ,       2.331939 ,       2.353082 ,   0.906669
         rocblas ,   SP ,  2400 ,    26 ,  2400 ,     109.764246 ,       2.656779 ,       2.667837 ,   0.416213
         rocblas ,   SP ,  2500 ,    26 ,  2500 ,     113.420817 ,       2.779422 ,       2.809243 ,   1.072935
         rocblas ,   SP ,  2600 ,    26 ,  2600 ,     114.547375 ,       2.995601 ,       3.001680 ,   0.202953
         rocblas ,   SP ,  2700 ,    26 ,  2700 ,     118.023592 ,       3.122602 ,       3.137078 ,   0.463613
         rocblas ,   SP ,  2800 ,    26 ,  2800 ,     118.477258 ,       3.337998 ,       3.357444 ,   0.582547
         rocblas ,   SP ,  2900 ,    26 ,  2900 ,     120.845430 ,       3.504801 ,       3.529220 ,   0.696725
         rocblas ,   SP ,  3000 ,    26 ,  3000 ,     121.114345 ,       3.749418 ,       3.779917 ,   0.813420
         rocblas ,   SP ,   500 ,    27 ,   500 ,      72.798528 ,       0.177618 ,       0.178748 ,   0.635867
         rocblas ,   SP ,   600 ,    27 ,   600 ,      52.304734 ,       0.363820 ,       0.364646 ,   0.226945
         rocblas ,   SP ,   700 ,    27 ,   700 ,      46.369072 ,       0.526711 ,       0.558704 ,   6.074152
         rocblas ,   SP ,   800 ,    27 ,   800 ,      65.279421 ,       0.504545 ,       0.521742 ,   3.408289
         rocblas ,   SP ,   900 ,    27 ,   900 ,      58.932767 ,       0.713066 ,       0.721751 ,   1.217944
         rocblas ,   SP ,  1000 ,    27 ,  1000 ,      52.994118 ,       0.997462 ,       1.000080 ,   0.262450
         rocblas ,   SP ,  1100 ,    27 ,  1100 ,      64.134880 ,       0.990520 ,       1.000061 ,   0.963284
         rocblas ,   SP ,  1200 ,    27 ,  1200 ,      75.858879 ,       0.994401 ,       1.000080 ,   0.571111
         rocblas ,   SP ,  1300 ,    27 ,  1300 ,      89.244548 ,       0.992179 ,       1.000123 ,   0.800673
         rocblas ,   SP ,  1400 ,    27 ,  1400 ,      90.326635 ,       1.122198 ,       1.151342 ,   2.597071
         rocblas ,   SP ,  1500 ,    27 ,  1500 ,      98.377380 ,       1.199718 ,       1.206942 ,   0.602149
         rocblas ,   SP ,  1600 ,    27 ,  1600 ,      90.320900 ,       1.496239 ,       1.500282 ,   0.270250
         rocblas ,   SP ,  1700 ,    27 ,  1700 ,     101.962408 ,       1.494741 ,       1.500058 ,   0.355696
         rocblas ,   SP ,  1800 ,    27 ,  1800 ,     109.042460 ,       1.560402 ,       1.570640 ,   0.656093
         rocblas ,   SP ,  1900 ,    27 ,  1900 ,      95.681366 ,       1.979518 ,       2.000098 ,   1.039662
         rocblas ,   SP ,  2000 ,    27 ,  2000 ,     105.746651 ,       1.998081 ,       2.000103 ,   0.101187
         rocblas ,   SP ,  2100 ,    27 ,  2100 ,     113.172154 ,       2.043819 ,       2.057061 ,   0.647893
         rocblas ,   SP ,  2200 ,    27 ,  2200 ,     117.494984 ,       2.167177 ,       2.176623 ,   0.435873
         rocblas ,   SP ,  2300 ,    27 ,  2300 ,     120.245147 ,       2.305560 ,       2.325578 ,   0.868233
         rocblas ,   SP ,  2400 ,    27 ,  2400 ,     114.388151 ,       2.664199 ,       2.667336 ,   0.117769
         rocblas ,   SP ,  2500 ,    27 ,  2500 ,     116.635868 ,       2.803979 ,       2.822380 ,   0.656251
         rocblas ,   SP ,  2600 ,    27 ,  2600 ,     118.018466 ,       2.997379 ,       3.027663 ,   1.010347
         rocblas ,   SP ,  2700 ,    27 ,  2700 ,     122.357115 ,       3.139901 ,       3.147960 ,   0.256650
         rocblas ,   SP ,  2800 ,    27 ,  2800 ,     123.121973 ,       3.347983 ,       3.367820 ,   0.592489
         rocblas ,   SP ,  2900 ,    27 ,  2900 ,     126.436871 ,       3.494577 ,       3.505640 ,   0.316565
         rocblas ,   SP ,  3000 ,    27 ,  3000 ,     127.235368 ,       3.707018 ,       3.730621 ,   0.636723
         rocblas ,   SP ,   500 ,    28 ,   500 ,      74.894258 ,       0.178276 ,       0.180005 ,   0.970275
         rocblas ,   SP ,   600 ,    28 ,   600 ,      55.243352 ,       0.357384 ,       0.357707 ,   0.090524
         rocblas ,   SP ,   700 ,    28 ,   700 ,      42.173170 ,       0.625032 ,       0.635707 ,   1.707943
         rocblas ,   SP ,   800 ,    28 ,   800 ,      67.803659 ,       0.504737 ,       0.518798 ,   2.785829
         rocblas ,   SP ,   900 ,    28 ,   900 ,      59.412528 ,       0.713315 ,       0.746890 ,   4.706889
         rocblas ,   SP ,  1000 ,    28 ,  1000 ,      54.994131 ,       0.999241 ,       1.000018 ,   0.077784
         rocblas ,   SP ,  1100 ,    28 ,  1100 ,      66.576258 ,       0.996857 ,       1.000004 ,   0.315705
         rocblas ,   SP ,  1200 ,    28 ,  1200 ,      78.947003 ,       0.998602 ,       1.000004 ,   0.140386
         rocblas ,   SP ,  1300 ,    28 ,  1300 ,      92.465204 ,       0.992618 ,       1.000042 ,   0.747957
