          kernel ,  prs ,     m ,     n ,     p ,        GLOPS/s ,   minimum (ms) ,     median (ms),   stab (%)
   rocblas_wo_dt ,   SP ,  1100 ,    17 ,  1100 ,    2393.449911 ,       0.014958 ,       0.016680 ,  11.507810
   rocblas_wo_dt ,   SP ,  1200 ,    17 ,  1200 ,    2820.597682 ,       0.014262 ,       0.017018 ,  19.324640
   rocblas_wo_dt ,   SP ,  1300 ,    17 ,  1300 ,    3042.493042 ,       0.017796 ,       0.017962 ,   0.937835
   rocblas_wo_dt ,   SP ,  1400 ,    17 ,  1400 ,    2498.589128 ,       0.023942 ,       0.025439 ,   6.253734
   rocblas_wo_dt ,   SP ,  1500 ,    17 ,  1500 ,    3001.161004 ,       0.022559 ,       0.024080 ,   6.742761
   rocblas_wo_dt ,   SP ,  1600 ,    17 ,  1600 ,    3755.764435 ,       0.021100 ,       0.021982 ,   4.180791
   rocblas_wo_dt ,   SP ,  1700 ,    17 ,  1700 ,    3928.368551 ,       0.023699 ,       0.023980 ,   1.187123
   rocblas_wo_dt ,   SP ,  1800 ,    17 ,  1800 ,    4288.896873 ,       0.024600 ,       0.024800 ,   0.814111
   rocblas_wo_dt ,   SP ,  1900 ,    17 ,  1900 ,    3386.696974 ,       0.034142 ,       0.035081 ,   2.751397
   rocblas_wo_dt ,   SP ,  2000 ,    17 ,  2000 ,    4335.331709 ,       0.029340 ,       0.030441 ,   3.754266
   rocblas_wo_dt ,   SP ,  2100 ,    17 ,  2100 ,    3960.629843 ,       0.036159 ,       0.036759 ,   1.661612
   rocblas_wo_dt ,   SP ,  2200 ,    17 ,  2200 ,    4186.382612 ,       0.037680 ,       0.038137 ,   1.214882
   rocblas_wo_dt ,   SP ,  2300 ,    17 ,  2300 ,    4036.573993 ,       0.042820 ,       0.043278 ,   1.069042
   rocblas_wo_dt ,   SP ,  2400 ,    17 ,  2400 ,    5009.752258 ,       0.037503 ,       0.037942 ,   1.169739
   rocblas_wo_dt ,   SP ,  2500 ,    17 ,  2500 ,    4738.237076 ,       0.043259 ,       0.043521 ,   0.606261
   rocblas_wo_dt ,   SP ,  2600 ,    17 ,  2600 ,    5194.994443 ,       0.042620 ,       0.042920 ,   0.704856
   rocblas_wo_dt ,   SP ,  2700 ,    17 ,  2700 ,    5088.253426 ,       0.046840 ,       0.047259 ,   0.895857
   rocblas_wo_dt ,   SP ,  2800 ,    17 ,  2800 ,    5104.097358 ,       0.050116 ,       0.050659 ,   1.084681
   rocblas_wo_dt ,   SP ,  2900 ,    17 ,  2900 ,    5055.732396 ,       0.054603 ,       0.054879 ,   0.506506
   rocblas_wo_dt ,   SP ,  3000 ,    17 ,  3000 ,    3894.244138 ,       0.075941 ,       0.076261 ,   0.420696
   rocblas_wo_dt ,   SP ,   500 ,    18 ,   500 ,    1162.787677 ,       0.007500 ,       0.007526 ,   0.352315
   rocblas_wo_dt ,   SP ,   600 ,    18 ,   600 ,    1558.879306 ,       0.008065 ,       0.008080 ,   0.191855
   rocblas_wo_dt ,   SP ,   700 ,    18 ,   700 ,    1843.279654 ,       0.009286 ,       0.009300 ,   0.155892
   rocblas_wo_dt ,   SP ,   800 ,    18 ,   800 ,    2156.841836 ,       0.010361 ,       0.010381 ,   0.194468
   rocblas_wo_dt ,   SP ,   900 ,    18 ,   900 ,    2725.462423 ,       0.010331 ,       0.010375 ,   0.424232
   rocblas_wo_dt ,   SP ,  1000 ,    18 ,  1000 ,    2259.139420 ,       0.012341 ,       0.016003 ,  29.675425
   rocblas_wo_dt ,   SP ,  1100 ,    18 ,  1100 ,    2472.136933 ,       0.016379 ,       0.017061 ,   4.163028
   rocblas_wo_dt ,   SP ,  1200 ,    18 ,  1200 ,    2948.001380 ,       0.015059 ,       0.017099 ,  13.552881
   rocblas_wo_dt ,   SP ,  1300 ,    18 ,  1300 ,    3180.640679 ,       0.018082 ,       0.018258 ,   0.975738
   rocblas_wo_dt ,   SP ,  1400 ,    18 ,  1400 ,    2644.495814 ,       0.025339 ,       0.025797 ,   1.806549
   rocblas_wo_dt ,   SP ,  1500 ,    18 ,  1500 ,    3182.898239 ,       0.024118 ,       0.024581 ,   1.917754
   rocblas_wo_dt ,   SP ,  1600 ,    18 ,  1600 ,    3848.242167 ,       0.022440 ,       0.023379 ,   4.186145
   rocblas_wo_dt ,   SP ,  1700 ,    18 ,  1700 ,    3891.779866 ,       0.024319 ,       0.025978 ,   6.823529
   rocblas_wo_dt ,   SP ,  1800 ,    18 ,  1800 ,    4222.768197 ,       0.025301 ,       0.026722 ,   5.616283
   rocblas_wo_dt ,   SP ,  1900 ,    18 ,  1900 ,    3616.017972 ,       0.034118 ,       0.034876 ,   2.222222
   rocblas_wo_dt ,   SP ,  2000 ,    18 ,  2000 ,    4254.838526 ,       0.031862 ,       0.032921 ,   3.322359
   rocblas_wo_dt ,   SP ,  2100 ,    18 ,  2100 ,    4110.326470 ,       0.037217 ,       0.037580 ,   0.973735
   rocblas_wo_dt ,   SP ,  2200 ,    18 ,  2200 ,    4355.770010 ,       0.038381 ,       0.038862 ,   1.254814
   rocblas_wo_dt ,   SP ,  2300 ,    18 ,  2300 ,    4239.726528 ,       0.043240 ,       0.043659 ,   0.970446
   rocblas_wo_dt ,   SP ,  2400 ,    18 ,  2400 ,    5182.904358 ,       0.038538 ,       0.038862 ,   0.841376
   rocblas_wo_dt ,   SP ,  2500 ,    18 ,  2500 ,    4925.414919 ,       0.044079 ,       0.044398 ,   0.724794
   rocblas_wo_dt ,   SP ,  2600 ,    18 ,  2600 ,    5386.614596 ,       0.043621 ,       0.043898 ,   0.634018
   rocblas_wo_dt ,   SP ,  2700 ,    18 ,  2700 ,    5279.384683 ,       0.047903 ,       0.048361 ,   0.955604
   rocblas_wo_dt ,   SP ,  2800 ,    18 ,  2800 ,    5345.469856 ,       0.050859 ,       0.051341 ,   0.946934
   rocblas_wo_dt ,   SP ,  2900 ,    18 ,  2900 ,    5241.900158 ,       0.055780 ,       0.056181 ,   0.718071
   rocblas_wo_dt ,   SP ,  3000 ,    18 ,  3000 ,    4003.248309 ,       0.078344 ,       0.078659 ,   0.401704
   rocblas_wo_dt ,   SP ,   500 ,    19 ,   500 ,    1219.291104 ,       0.007556 ,       0.007585 ,   0.382207
   rocblas_wo_dt ,   SP ,   600 ,    19 ,   600 ,    1615.842871 ,       0.008224 ,       0.008239 ,   0.179579
   rocblas_wo_dt ,   SP ,   700 ,    19 ,   700 ,    1903.706878 ,       0.009486 ,       0.009521 ,   0.377020
   rocblas_wo_dt ,   SP ,   800 ,    19 ,   800 ,    2216.983105 ,       0.010652 ,       0.010676 ,   0.231190
   rocblas_wo_dt ,   SP ,   900 ,    19 ,   900 ,    2682.751100 ,       0.010589 ,       0.010706 ,   1.109272
   rocblas_wo_dt ,   SP ,  1000 ,    19 ,  1000 ,    2366.658271 ,       0.012579 ,       0.016041 ,  27.520849
   rocblas_wo_dt ,   SP ,  1100 ,    19 ,  1100 ,    2531.363565 ,       0.017037 ,       0.017400 ,   2.127064
   rocblas_wo_dt ,   SP ,  1200 ,    19 ,  1200 ,    2994.277160 ,       0.016980 ,       0.017462 ,   2.836282
   rocblas_wo_dt ,   SP ,  1300 ,    19 ,  1300 ,    3307.661363 ,       0.018401 ,       0.018582 ,   0.984711
   rocblas_wo_dt ,   SP ,  1400 ,    19 ,  1400 ,    2719.889836 ,       0.024662 ,       0.026498 ,   7.443929
   rocblas_wo_dt ,   SP ,  1500 ,    19 ,  1500 ,    3289.398887 ,       0.023479 ,       0.025163 ,   7.168968
   rocblas_wo_dt ,   SP ,  1600 ,    19 ,  1600 ,    3981.181757 ,       0.022984 ,       0.023599 ,   2.676348
   rocblas_wo_dt ,   SP ,  1700 ,    19 ,  1700 ,    4078.599287 ,       0.024881 ,       0.026221 ,   5.385205
   rocblas_wo_dt ,   SP ,  1800 ,    19 ,  1800 ,    4381.220928 ,       0.026917 ,       0.027199 ,   1.045173
   rocblas_wo_dt ,   SP ,  1900 ,    19 ,  1900 ,    3835.784297 ,       0.034380 ,       0.034800 ,   1.220527
   rocblas_wo_dt ,   SP ,  2000 ,    19 ,  2000 ,    4434.667660 ,       0.032339 ,       0.033560 ,   3.774698
   rocblas_wo_dt ,   SP ,  2100 ,    19 ,  2100 ,    4278.849587 ,       0.037422 ,       0.038180 ,   2.025994
   rocblas_wo_dt ,   SP ,  2200 ,    19 ,  2200 ,    4508.800939 ,       0.039358 ,       0.039721 ,   0.920766
   rocblas_wo_dt ,   SP ,  2300 ,    19 ,  2300 ,    4402.101321 ,       0.044041 ,       0.044460 ,   0.952793
   rocblas_wo_dt ,   SP ,  2400 ,    19 ,  2400 ,    5379.237757 ,       0.039282 ,       0.039582 ,   0.764749
   rocblas_wo_dt ,   SP ,  2500 ,    19 ,  2500 ,    5092.647625 ,       0.045099 ,       0.045381 ,   0.623811
   rocblas_wo_dt ,   SP ,  2600 ,    19 ,  2600 ,    5541.234143 ,       0.044699 ,       0.045104 ,   0.906763
   rocblas_wo_dt ,   SP ,  2700 ,    19 ,  2700 ,    5469.811929 ,       0.048857 ,       0.049319 ,   0.946711
   rocblas_wo_dt ,   SP ,  2800 ,    19 ,  2800 ,    5550.663149 ,       0.051880 ,       0.052242 ,   0.698529
   rocblas_wo_dt ,   SP ,  2900 ,    19 ,  2900 ,    5463.337566 ,       0.056081 ,       0.057001 ,   1.641017
   rocblas_wo_dt ,   SP ,  3000 ,    19 ,  3000 ,    4111.190093 ,       0.079942 ,       0.081000 ,   1.324187
   rocblas_wo_dt ,   SP ,   500 ,    20 ,   500 ,    1266.133650 ,       0.007685 ,       0.007696 ,   0.135924
   rocblas_wo_dt ,   SP ,   600 ,    20 ,   600 ,    1670.298828 ,       0.008387 ,       0.008407 ,   0.234801
   rocblas_wo_dt ,   SP ,   700 ,    20 ,   700 ,    1964.109449 ,       0.009710 ,       0.009728 ,   0.184146
   rocblas_wo_dt ,   SP ,   800 ,    20 ,   800 ,    2284.561225 ,       0.010878 ,       0.010925 ,   0.432188
   rocblas_wo_dt ,   SP ,   900 ,    20 ,   900 ,    2772.946143 ,       0.010706 ,       0.010831 ,   1.162600
   rocblas_wo_dt ,   SP ,  1000 ,    20 ,  1000 ,    2502.408597 ,       0.012741 ,       0.015941 ,  25.112276
   rocblas_wo_dt ,   SP ,  1100 ,    20 ,  1100 ,    2643.581973 ,       0.017262 ,       0.017538 ,   1.602210
   rocblas_wo_dt ,   SP ,  1200 ,    20 ,  1200 ,    3152.106386 ,       0.017242 ,       0.017519 ,   1.603982
   rocblas_wo_dt ,   SP ,  1300 ,    20 ,  1300 ,    3473.809555 ,       0.018458 ,       0.018778 ,   1.730819
   rocblas_wo_dt ,   SP ,  1400 ,    20 ,  1400 ,    2956.867387 ,       0.024481 ,       0.026083 ,   6.544605
   rocblas_wo_dt ,   SP ,  1500 ,    20 ,  1500 ,    3518.702287 ,       0.023222 ,       0.025063 ,   7.926078
   rocblas_wo_dt ,   SP ,  1600 ,    20 ,  1600 ,    4240.716763 ,       0.022240 ,       0.023599 ,   6.110635
   rocblas_wo_dt ,   SP ,  1700 ,    20 ,  1700 ,    4263.930008 ,       0.025401 ,       0.025744 ,   1.351605
   rocblas_wo_dt ,   SP ,  1800 ,    20 ,  1800 ,    4670.462543 ,       0.026202 ,       0.026441 ,   0.909918
   rocblas_wo_dt ,   SP ,  1900 ,    20 ,  1900 ,    3991.678588 ,       0.033422 ,       0.035238 ,   5.435868
   rocblas_wo_dt ,   SP ,  2000 ,    20 ,  2000 ,    4548.004737 ,       0.033402 ,       0.034323 ,   2.755175
   rocblas_wo_dt ,   SP ,  2100 ,    20 ,  2100 ,    4427.777958 ,       0.038323 ,       0.038881 ,   1.455767
   rocblas_wo_dt ,   SP ,  2200 ,    20 ,  2200 ,    4646.620534 ,       0.040102 ,       0.040641 ,   1.343639
   rocblas_wo_dt ,   SP ,  2300 ,    20 ,  2300 ,    4573.248809 ,       0.044060 ,       0.045161 ,   2.500000
   rocblas_wo_dt ,   SP ,  2400 ,    20 ,  2400 ,    5541.735630 ,       0.040102 ,       0.040560 ,   1.141498
   rocblas_wo_dt ,   SP ,  2500 ,    20 ,  2500 ,    5245.953376 ,       0.046058 ,       0.046458 ,   0.869655
   rocblas_wo_dt ,   SP ,  2600 ,    20 ,  2600 ,    5682.639546 ,       0.045919 ,       0.046358 ,   0.955348
   rocblas_wo_dt ,   SP ,  2700 ,    20 ,  2700 ,    5658.725356 ,       0.049939 ,       0.050259 ,   0.639740
   rocblas_wo_dt ,   SP ,  2800 ,    20 ,  2800 ,    5755.799114 ,       0.052838 ,       0.053101 ,   0.496345
   rocblas_wo_dt ,   SP ,  2900 ,    20 ,  2900 ,    5676.177578 ,       0.057020 ,       0.057783 ,   1.338016
   rocblas_wo_dt ,   SP ,  3000 ,    20 ,  3000 ,    4205.207900 ,       0.082922 ,       0.083480 ,   0.672800
   rocblas_wo_dt ,   SP ,   500 ,    21 ,   500 ,    1299.975368 ,       0.007848 ,       0.007881 ,   0.422800
   rocblas_wo_dt ,   SP ,   600 ,    21 ,   600 ,    1721.436389 ,       0.008557 ,       0.008575 ,   0.205474
   rocblas_wo_dt ,   SP ,   700 ,    21 ,   700 ,    2016.741881 ,       0.009915 ,       0.009940 ,   0.249055
   rocblas_wo_dt ,   SP ,   800 ,    21 ,   800 ,    2345.810437 ,       0.011169 ,       0.011183 ,   0.130287
   rocblas_wo_dt ,   SP ,   900 ,    21 ,   900 ,    2891.255681 ,       0.010927 ,       0.011111 ,   1.684582
   rocblas_wo_dt ,   SP ,  1000 ,    21 ,  1000 ,    2584.126514 ,       0.012860 ,       0.016122 ,  25.361513
   rocblas_wo_dt ,   SP ,  1100 ,    21 ,  1100 ,    2699.787532 ,       0.017719 ,       0.017982 ,   1.480086
   rocblas_wo_dt ,   SP ,  1200 ,    21 ,  1200 ,    3246.530902 ,       0.017700 ,       0.017796 ,   0.538793
   rocblas_wo_dt ,   SP ,  1300 ,    21 ,  1300 ,    3561.295475 ,       0.019040 ,       0.019259 ,   1.152016
   rocblas_wo_dt ,   SP ,  1400 ,    21 ,  1400 ,    3028.400069 ,       0.025821 ,       0.026441 ,   2.400739
   rocblas_wo_dt ,   SP ,  1500 ,    21 ,  1500 ,    3664.170926 ,       0.023961 ,       0.025101 ,   4.756219
   rocblas_wo_dt ,   SP ,  1600 ,    21 ,  1600 ,    4344.238135 ,       0.023179 ,       0.024161 ,   4.237811
   rocblas_wo_dt ,   SP ,  1700 ,    21 ,  1700 ,    4277.724951 ,       0.027318 ,       0.027637 ,   1.169489
   rocblas_wo_dt ,   SP ,  1800 ,    21 ,  1800 ,    4595.875866 ,       0.028481 ,       0.028801 ,   1.121714
   rocblas_wo_dt ,   SP ,  1900 ,    21 ,  1900 ,    4155.168724 ,       0.035062 ,       0.035620 ,   1.591187
   rocblas_wo_dt ,   SP ,  2000 ,    21 ,  2000 ,    4715.521206 ,       0.033998 ,       0.034881 ,   2.594670
   rocblas_wo_dt ,   SP ,  2100 ,    21 ,  2100 ,    4572.135642 ,       0.039124 ,       0.039577 ,   1.157831
   rocblas_wo_dt ,   SP ,  2200 ,    21 ,  2200 ,    4786.744931 ,       0.041060 ,       0.041518 ,   1.114853
   rocblas_wo_dt ,   SP ,  2300 ,    21 ,  2300 ,    4715.750689 ,       0.045643 ,       0.045981 ,   0.741747
   rocblas_wo_dt ,   SP ,  2400 ,    21 ,  2400 ,    5710.625234 ,       0.040441 ,       0.041380 ,   2.322839
   rocblas_wo_dt ,   SP ,  2500 ,    21 ,  2500 ,    5402.499984 ,       0.046859 ,       0.047441 ,   1.241478
   rocblas_wo_dt ,   SP ,  2600 ,    21 ,  2600 ,    5780.516183 ,       0.047541 ,       0.047960 ,   0.882648
   rocblas_wo_dt ,   SP ,  2700 ,    21 ,  2700 ,    5841.431001 ,       0.050879 ,       0.051160 ,   0.552952
   rocblas_wo_dt ,   SP ,  2800 ,    21 ,  2800 ,    5958.367634 ,       0.053539 ,       0.053940 ,   0.748130
   rocblas_wo_dt ,   SP ,  2900 ,    21 ,  2900 ,    5876.626333 ,       0.058179 ,       0.058742 ,   0.967134
   rocblas_wo_dt ,   SP ,  3000 ,    21 ,  3000 ,    4296.695703 ,       0.085402 ,       0.085897 ,   0.580681
   rocblas_wo_dt ,   SP ,   500 ,    22 ,   500 ,    1353.409242 ,       0.007926 ,       0.007941 ,   0.193828
   rocblas_wo_dt ,   SP ,   600 ,    22 ,   600 ,    1771.686257 ,       0.008717 ,       0.008737 ,   0.233984
   rocblas_wo_dt ,   SP ,   700 ,    22 ,   700 ,    2070.323901 ,       0.010161 ,       0.010175 ,   0.142462
   rocblas_wo_dt ,   SP ,   800 ,    22 ,   800 ,    2401.242015 ,       0.011408 ,       0.011446 ,   0.333595
   rocblas_wo_dt ,   SP ,   900 ,    22 ,   900 ,    2987.181674 ,       0.011030 ,       0.011155 ,   1.128417
   rocblas_wo_dt ,   SP ,  1000 ,    22 ,  1000 ,    2720.955827 ,       0.012980 ,       0.016217 ,  24.944893
   rocblas_wo_dt ,   SP ,  1100 ,    22 ,  1100 ,    2797.702859 ,       0.017920 ,       0.018177 ,   1.436935
   rocblas_wo_dt ,   SP ,  1200 ,    22 ,  1200 ,    3354.677424 ,       0.017643 ,       0.018020 ,   2.135135
   rocblas_wo_dt ,   SP ,  1300 ,    22 ,  1300 ,    3678.953971 ,       0.019422 ,       0.019541 ,   0.613798
   rocblas_wo_dt ,   SP ,  1400 ,    22 ,  1400 ,    3068.132986 ,       0.025144 ,       0.026598 ,   5.784184
   rocblas_wo_dt ,   SP ,  1500 ,    22 ,  1500 ,    3633.250491 ,       0.025120 ,       0.025616 ,   1.974184
   rocblas_wo_dt ,   SP ,  1600 ,    22 ,  1600 ,    4500.856003 ,       0.022521 ,       0.023980 ,   6.478933
   rocblas_wo_dt ,   SP ,  1700 ,    22 ,  1700 ,    4642.484758 ,       0.026379 ,       0.026636 ,   0.976139
   rocblas_wo_dt ,   SP ,  1800 ,    22 ,  1800 ,    4458.085709 ,       0.030360 ,       0.031180 ,   2.701429
   rocblas_wo_dt ,   SP ,  1900 ,    22 ,  1900 ,    4299.389675 ,       0.035400 ,       0.036116 ,   2.020474
   rocblas_wo_dt ,   SP ,  2000 ,    22 ,  2000 ,    4882.889744 ,       0.034442 ,       0.035100 ,   1.910563
   rocblas_wo_dt ,   SP ,  2100 ,    22 ,  2100 ,    4695.998369 ,       0.040078 ,       0.040379 ,   0.749554
   rocblas_wo_dt ,   SP ,  2200 ,    22 ,  2200 ,    4904.872453 ,       0.042219 ,       0.042400 ,   0.429185
   rocblas_wo_dt ,   SP ,  2300 ,    22 ,  2300 ,    4870.778011 ,       0.046377 ,       0.046663 ,   0.616903
   rocblas_wo_dt ,   SP ,  2400 ,    22 ,  2400 ,    5858.657280 ,       0.041618 ,       0.042338 ,   1.730064
   rocblas_wo_dt ,   SP ,  2500 ,    22 ,  2500 ,    5531.718496 ,       0.047979 ,       0.048580 ,   1.252236
   rocblas_wo_dt ,   SP ,  2600 ,    22 ,  2600 ,    5928.021980 ,       0.048656 ,       0.049019 ,   0.744806
   rocblas_wo_dt ,   SP ,  2700 ,    22 ,  2700 ,    6051.928073 ,       0.051522 ,       0.051780 ,   0.499769
   rocblas_wo_dt ,   SP ,  2800 ,    22 ,  2800 ,    6190.133903 ,       0.054116 ,       0.054421 ,   0.563926
   rocblas_wo_dt ,   SP ,  2900 ,    22 ,  2900 ,    6094.263195 ,       0.058799 ,       0.059361 ,   0.956938
   rocblas_wo_dt ,   SP ,  3000 ,    22 ,  3000 ,    4385.309104 ,       0.087380 ,       0.088239 ,   0.982265
   rocblas_wo_dt ,   SP ,   500 ,    23 ,   500 ,    1394.865187 ,       0.008046 ,       0.008062 ,   0.198564
   rocblas_wo_dt ,   SP ,   600 ,    23 ,   600 ,    1818.147627 ,       0.008867 ,       0.008909 ,   0.467957
   rocblas_wo_dt ,   SP ,   700 ,    23 ,   700 ,    2121.564283 ,       0.010375 ,       0.010392 ,   0.172357
   rocblas_wo_dt ,   SP ,   800 ,    23 ,   800 ,    2456.943127 ,       0.011686 ,       0.011718 ,   0.277778
   rocblas_wo_dt ,   SP ,   900 ,    23 ,   900 ,    3090.946112 ,       0.011088 ,       0.011199 ,   0.996047
   rocblas_wo_dt ,   SP ,  1000 ,    23 ,  1000 ,    2824.127696 ,       0.013161 ,       0.016203 ,  23.115942
   rocblas_wo_dt ,   SP ,  1100 ,    23 ,  1100 ,    2919.737901 ,       0.017920 ,       0.018258 ,   1.889303
   rocblas_wo_dt ,   SP ,  1200 ,    23 ,  1200 ,    3456.150864 ,       0.018196 ,       0.018344 ,   0.812369
   rocblas_wo_dt ,   SP ,  1300 ,    23 ,  1300 ,    3828.500379 ,       0.019460 ,       0.019660 ,   1.029160
   rocblas_wo_dt ,   SP ,  1400 ,    23 ,  1400 ,    3300.088522 ,       0.025239 ,       0.026798 ,   6.177971
   rocblas_wo_dt ,   SP ,  1500 ,    23 ,  1500 ,    3917.056161 ,       0.025158 ,       0.025840 ,   2.710387
   rocblas_wo_dt ,   SP ,  1600 ,    23 ,  1600 ,    4684.616186 ,       0.023036 ,       0.024681 ,   7.141378
   rocblas_wo_dt ,   SP ,  1700 ,    23 ,  1700 ,    4525.805876 ,       0.027018 ,       0.028801 ,   6.600777
   rocblas_wo_dt ,   SP ,  1800 ,    23 ,  1800 ,    4400.682717 ,       0.031881 ,       0.033159 ,   4.008376
   rocblas_wo_dt ,   SP ,  1900 ,    23 ,  1900 ,    4431.515065 ,       0.036101 ,       0.036702 ,   1.664245
   rocblas_wo_dt ,   SP ,  2000 ,    23 ,  2000 ,    5103.570427 ,       0.034900 ,       0.035243 ,   0.983741
   rocblas_wo_dt ,   SP ,  2100 ,    23 ,  2100 ,    4834.648363 ,       0.040741 ,       0.041056 ,   0.772472
   rocblas_wo_dt ,   SP ,  2200 ,    23 ,  2200 ,    5023.993798 ,       0.043058 ,       0.043297 ,   0.553710
   rocblas_wo_dt ,   SP ,  2300 ,    23 ,  2300 ,    5036.337465 ,       0.046816 ,       0.047264 ,   0.957425
   rocblas_wo_dt ,   SP ,  2400 ,    23 ,  2400 ,    6045.008687 ,       0.042462 ,       0.042920 ,   1.078046
   rocblas_wo_dt ,   SP ,  2500 ,    23 ,  2500 ,    5691.727478 ,       0.048981 ,       0.049438 ,   0.934579
   rocblas_wo_dt ,   SP ,  2600 ,    23 ,  2600 ,    6073.703638 ,       0.049701 ,       0.050101 ,   0.805910
   rocblas_wo_dt ,   SP ,  2700 ,    23 ,  2700 ,    6234.876676 ,       0.052280 ,       0.052600 ,   0.611091
   rocblas_wo_dt ,   SP ,  2800 ,    23 ,  2800 ,    6400.856551 ,       0.054722 ,       0.055060 ,   0.618682
   rocblas_wo_dt ,   SP ,  2900 ,    23 ,  2900 ,    6290.626690 ,       0.059838 ,       0.060158 ,   0.533907
   rocblas_wo_dt ,   SP ,  3000 ,    23 ,  3000 ,    4465.272413 ,       0.090423 ,       0.090656 ,   0.258398
   rocblas_wo_dt ,   SP ,   500 ,    24 ,   500 ,    1476.015867 ,       0.007930 ,       0.007959 ,   0.356423
   rocblas_wo_dt ,   SP ,   600 ,    24 ,   600 ,    1895.592092 ,       0.008894 ,       0.008920 ,   0.292583
   rocblas_wo_dt ,   SP ,   700 ,    24 ,   700 ,    2245.767024 ,       0.010207 ,       0.010254 ,   0.458830
   rocblas_wo_dt ,   SP ,   800 ,    24 ,   800 ,    2544.828064 ,       0.011789 ,       0.011818 ,   0.246867
   rocblas_wo_dt ,   SP ,   900 ,    24 ,   900 ,    3447.245267 ,       0.010492 ,       0.010559 ,   0.634921
   rocblas_wo_dt ,   SP ,  1000 ,    24 ,  1000 ,    3062.956760 ,       0.012283 ,       0.015678 ,  27.639751
   rocblas_wo_dt ,   SP ,  1100 ,    24 ,  1100 ,    3445.154712 ,       0.014381 ,       0.016680 ,  15.981432
   rocblas_wo_dt ,   SP ,  1200 ,    24 ,  1200 ,    3882.794004 ,       0.015922 ,       0.017242 ,   8.295897
   rocblas_wo_dt ,   SP ,  1300 ,    24 ,  1300 ,    4181.989680 ,       0.018582 ,       0.018682 ,   0.538876
   rocblas_wo_dt ,   SP ,  1400 ,    24 ,  1400 ,    3521.319627 ,       0.024481 ,       0.025959 ,   6.038177
   rocblas_wo_dt ,   SP ,  1500 ,    24 ,  1500 ,    4271.918089 ,       0.023079 ,       0.024920 ,   7.975206
   rocblas_wo_dt ,   SP ,  1600 ,    24 ,  1600 ,    4923.699148 ,       0.022182 ,       0.023642 ,   6.577816
   rocblas_wo_dt ,   SP ,  1700 ,    24 ,  1700 ,    5167.410433 ,       0.025859 ,       0.026202 ,   1.327678
   rocblas_wo_dt ,   SP ,  1800 ,    24 ,  1800 ,    5595.846912 ,       0.026021 ,       0.027199 ,   4.526297
   rocblas_wo_dt ,   SP ,  1900 ,    24 ,  1900 ,    4869.499494 ,       0.034442 ,       0.034857 ,   1.204486
   rocblas_wo_dt ,   SP ,  2000 ,    24 ,  2000 ,    5645.957533 ,       0.032358 ,       0.033479 ,   3.463012
   rocblas_wo_dt ,   SP ,  2100 ,    24 ,  2100 ,    5093.499636 ,       0.040340 ,       0.040684 ,   0.851064
   rocblas_wo_dt ,   SP ,  2200 ,    24 ,  2200 ,    5216.501581 ,       0.043259 ,       0.043621 ,   0.837743
   rocblas_wo_dt ,   SP ,  2300 ,    24 ,  2300 ,    5584.126614 ,       0.044003 ,       0.044541 ,   1.224534
   rocblas_wo_dt ,   SP ,  2400 ,    24 ,  2400 ,    6899.647395 ,       0.038862 ,       0.039220 ,   0.920245
   rocblas_wo_dt ,   SP ,  2500 ,    24 ,  2500 ,    6432.993505 ,       0.045061 ,       0.045638 ,   1.280423
   rocblas_wo_dt ,   SP ,  2600 ,    24 ,  2600 ,    7088.269065 ,       0.044379 ,       0.044742 ,   0.816590
   rocblas_wo_dt ,   SP ,  2700 ,    24 ,  2700 ,    6854.856355 ,       0.049558 ,       0.049963 ,   0.817858
   rocblas_wo_dt ,   SP ,  2800 ,    24 ,  2800 ,    7020.874789 ,       0.051236 ,       0.052519 ,   2.503490
   rocblas_wo_dt ,   SP ,  2900 ,    24 ,  2900 ,    6892.959740 ,       0.056882 ,       0.057340 ,   0.804762
   rocblas_wo_dt ,   SP ,  3000 ,    24 ,  3000 ,    4550.018008 ,       0.092659 ,       0.092959 ,   0.324207
   rocblas_wo_dt ,   SP ,   500 ,    25 ,   500 ,    1434.294639 ,       0.008513 ,       0.008539 ,   0.303162
   rocblas_wo_dt ,   SP ,   600 ,    25 ,   600 ,    1864.532051 ,       0.009363 ,       0.009460 ,   1.036581
   rocblas_wo_dt ,   SP ,   700 ,    25 ,   700 ,    2203.088227 ,       0.010864 ,       0.010900 ,   0.329179
   rocblas_wo_dt ,   SP ,   800 ,    25 ,   800 ,    2471.253999 ,       0.012587 ,       0.012680 ,   0.738106
   rocblas_wo_dt ,   SP ,   900 ,    25 ,   900 ,    3406.769745 ,       0.011067 ,       0.011183 ,   1.045462
   rocblas_wo_dt ,   SP ,  1000 ,    25 ,  1000 ,    3032.469822 ,       0.013218 ,       0.016479 ,  24.675325
   rocblas_wo_dt ,   SP ,  1100 ,    25 ,  1100 ,    3166.789254 ,       0.017862 ,       0.018320 ,   2.562734
   rocblas_wo_dt ,   SP ,  1200 ,    25 ,  1200 ,    3780.364124 ,       0.018020 ,       0.018239 ,   1.217253
   rocblas_wo_dt ,   SP ,  1300 ,    25 ,  1300 ,    4157.205670 ,       0.019517 ,       0.019698 ,   0.928414
   rocblas_wo_dt ,   SP ,  1400 ,    25 ,  1400 ,    3470.819107 ,       0.025878 ,       0.026999 ,   4.330201
